epoch,train_loss,train_accuracy,train_macro_precision,train_macro_recall,train_macro_f1,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,learning_rate,epoch_time_seconds,process_rss_mb
13,0.11020807554979377,0.9682287529785544,0.9685134828790783,0.9682463735095315,0.9681987138321251,0.13241052991814084,0.9666666666666667,0.9666295884315907,0.9666666666666667,0.966472168194869,8.644843137107056e-05,10.068073299997195,490.34765625
14,0.09921007148915571,0.9682287529785544,0.968329963578816,0.9682349813928761,0.9682567885062895,0.12822230524486966,0.9555555555555556,0.9560547875064005,0.9555555555555556,0.9555367125180579,8.422735529643442e-05,9.199574199999915,499.65625
15,0.09859195910838031,0.9674344718030182,0.9676230844025321,0.9674451279714438,0.967478984198416,0.11462610132164425,0.9611111111111111,0.9613467675724351,0.9611111111111111,0.9607991158092672,8.187119948743447e-05,9.084217700001318,486.49609375
16,0.0948519887575751,0.9690230341540905,0.9691426393692595,0.9690476190476192,0.9690751079814887,0.1181556003789107,0.9555555555555556,0.9555418657905217,0.9555555555555556,0.9549361240223776,7.938926261462366e-05,9.187406099998043,485.51171875
17,0.11001170182199682,0.9571088165210484,0.9574257981598261,0.957123870281765,0.957161700746418,0.1000687177810404,0.9722222222222222,0.9722098628105303,0.9722222222222223,0.9721265166249885,7.679133974894982e-05,9.272020700002031,492.58203125
18,0.0778240447862457,0.9769658459094519,0.9771190809928246,0.9769803296119086,0.9769997750847758,0.10052045236031214,0.9555555555555556,0.9555061179087875,0.9555555555555556,0.9553579698064277,7.408768370508575e-05,9.648534300002211,489.296875
19,0.10870184095441775,0.9650516282764099,0.9651327455738793,0.9650641755904914,0.9650670006208956,0.1011033649245898,0.9611111111111111,0.9617572766036336,0.9611111111111112,0.9610913425772393,7.128896457825361e-05,9.34841740000411,486.90625
20,0.09161320701537386,0.9737887212073074,0.9738049022315566,0.973801929065087,0.9737668719203335,0.09379509836435318,0.9555555555555556,0.9570022808732487,0.9555555555555556,0.9546314038117316,6.840622763423389e-05,9.215646600001492,491.6171875
21,0.06747671403138765,0.9801429706115965,0.9801411265704862,0.9801511354142933,0.9801278466043657,0.09803779009315702,0.9611111111111111,0.9624558237461464,0.9611111111111112,0.9606275479226299,6.545084971874736e-05,9.083927899999253,494.78515625
22,0.06334520510684127,0.9809372517871326,0.9810097210848413,0.980952380952381,0.9809344473286513,0.08946579471230506,0.9777777777777777,0.9789986559139785,0.9777777777777779,0.9777431415662371,6.243449435824272e-05,9.145123399997829,488.67578125
23,0.0705168722071659,0.9793486894360603,0.9794041165962252,0.9793574846206425,0.9793587480939903,0.0840576969501045,0.9777777777777777,0.9789986559139785,0.9777777777777779,0.9777431415662371,5.9369065729286224e-05,9.25430619999679,489.6875
24,0.06268476518396232,0.9841143764892772,0.9841264056264679,0.9841269841269842,0.9841192631471906,0.08061647415161133,0.9722222222222222,0.9727598566308244,0.9722222222222223,0.9722128007034735,5.626666167821521e-05,9.107675799998106,486.80078125
25,0.052694201457585674,0.982525814138205,0.9827772703420408,0.9825358851674642,0.9825085892232902,0.08925654581851429,0.9722222222222222,0.9727598566308244,0.9722222222222223,0.9722128007034735,5.3139525976465657e-05,10.242658299997856,486.8046875
26,0.053464291337655595,0.9849086576648134,0.9849338602480627,0.9849130401761981,0.9848956328932749,0.07634294732577271,0.9833333333333333,0.9835125448028674,0.9833333333333334,0.9833317896946684,4.999999999999998e-05,9.832356200000504,490.65625
27,0.035940745278802345,0.9920571882446386,0.9920595142018813,0.9920634920634921,0.9920539761693384,0.08075312682323986,0.9833333333333333,0.9835125448028674,0.9833333333333334,0.9833317896946684,4.6860474023534314e-05,9.194206799998938,504.01171875
28,0.05054912845751328,0.9864972200158856,0.9865556952519517,0.9865041391357181,0.9865170664245676,0.08000015285280015,0.9722222222222222,0.973443100358423,0.9722222222222223,0.9721875860106817,4.3733338321784775e-05,9.656774300005054,490.1171875
29,0.05414941721404233,0.9801429706115965,0.980269078211239,0.9801511354142933,0.9801390093524742,0.09301766488287184,0.9777777777777777,0.9777654183660859,0.9777777777777779,0.977682072180544,4.063093427071375e-05,9.640427599995746,492.40625
30,0.06303729381777695,0.9809372517871326,0.9810583269699409,0.980952380952381,0.980953150090337,0.10170743630992042,0.9722222222222222,0.9730462749615976,0.9722222222222223,0.9721959597601731,3.756550564175724e-05,9.356797200001893,493.72265625
31,0.04308400617363531,0.9872915011914217,0.9872819822818196,0.9873015873015873,0.9872786763134801,0.08911584648821089,0.9777777777777777,0.97831541218638,0.9777777777777779,0.977768356259029,3.454915028125263e-05,9.503975600004196,494.875
