epoch,train_loss,train_accuracy,train_macro_precision,train_macro_recall,train_macro_f1,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,learning_rate,epoch_time_seconds,process_rss_mb
15,0.11793673590026837,0.9571088165210484,0.9571613789134261,0.9571276676539835,0.9570527415473465,0.14882584114869435,0.9388888888888889,0.9400601638504864,0.938888888888889,0.939041837896374,8.187119948743447e-05,9.588961500005098,527.33203125
16,0.08514054803986981,0.9745830023828436,0.974692772179651,0.9745993772309562,0.9746021031325028,0.11803787383768294,0.9555555555555556,0.9578293010752689,0.9555555555555556,0.9560614916455603,7.938926261462366e-05,9.68153340000572,530.515625
17,0.10657850860649863,0.9650516282764099,0.9652676890310916,0.9650793650793651,0.9650778649901256,0.11254021641280916,0.9611111111111111,0.9618279569892474,0.9611111111111111,0.9611927642736009,7.679133974894982e-05,9.383821399998851,532.31640625
18,0.08131819037902535,0.9722001588562351,0.9721476727494651,0.9722184248500039,0.9721430245263094,0.10149014559057024,0.9555555555555556,0.9586184424894103,0.9555555555555556,0.9562234907140658,7.408768370508575e-05,9.377024900000833,528.10546875
19,0.08173860464543933,0.9769658459094519,0.9771040701061217,0.9769803296119086,0.9770035671508994,0.10018393364217547,0.9611111111111111,0.9639410124862371,0.9611111111111112,0.9613731590077816,7.128896457825361e-05,9.445219299996097,524.54296875
20,0.08435984121560104,0.9722001588562351,0.9721524968438255,0.9722222222222223,0.9721472811938557,0.10396812740299437,0.9611111111111111,0.962927382838395,0.9611111111111112,0.9613439673561738,6.840622763423389e-05,9.397115899999335,524.21484375
21,0.09069690534384882,0.9761715647339158,0.9763359662056561,0.9761904761904763,0.9762013193079166,0.10696678393416935,0.9555555555555556,0.9567697473704149,0.9555555555555557,0.9554994319967349,6.545084971874736e-05,9.380928600003244,524.0078125
22,0.07522911516279338,0.977760127084988,0.9778220585699532,0.9777739804055594,0.9777851029509804,0.11354002373086082,0.9555555555555556,0.958209090087648,0.9555555555555557,0.9558293950586529,6.243449435824272e-05,9.389645800001745,525.015625
23,0.06427706765030186,0.9809372517871326,0.9809732305297678,0.9809485835801626,0.9809406070359947,0.09415094090832604,0.9666666666666667,0.9678875448028674,0.9666666666666668,0.9668319750858437,5.9369065729286224e-05,9.815614000006462,526.0703125
24,0.07153021590969125,0.9793486894360603,0.9793443077936438,0.979361281992861,0.9793288029778183,0.08862716174787945,0.9666666666666667,0.9678875448028674,0.9666666666666668,0.9668319750858437,5.626666167821521e-05,9.320801499998197,527.0390625
25,0.06012356852945399,0.977760127084988,0.9778561254479824,0.9777777777777779,0.9777925254945412,0.08784062100781334,0.9722222222222222,0.973251529477197,0.9722222222222223,0.9723907776054879,5.3139525976465657e-05,9.115780799998902,530.61328125
26,0.057549212111279995,0.9801429706115965,0.9801596276820298,0.9801549327865118,0.980133508038617,0.0937207238541709,0.9666666666666667,0.9678875448028674,0.9666666666666668,0.9668319750858437,4.999999999999998e-05,9.307748299994273,525.875
27,0.05508974370286993,0.9817315329626688,0.9818766204387992,0.9817346396293765,0.9817870689821181,0.08922018441889021,0.9777777777777777,0.97831541218638,0.9777777777777779,0.9778657651816863,4.6860474023534314e-05,9.831023600003391,524.23046875
28,0.05138578880178824,0.9841143764892772,0.9841455390594827,0.9841231867547657,0.9841306643913682,0.09073362085554335,0.9722222222222222,0.9731182795698925,0.9722222222222223,0.972302331746047,4.3733338321784775e-05,9.452668599995377,528.58203125
29,0.04645951774571982,0.9872915011914217,0.9874638653447944,0.9872977899293689,0.9873186787981542,0.08846270458565818,0.9611111111111111,0.9626932406502299,0.9611111111111112,0.9610399489817749,4.063093427071375e-05,9.544353999997838,526.6484375
30,0.0635364683991486,0.9769658459094519,0.9770859715514133,0.9769689374952533,0.9769633279819314,0.08942903843190934,0.9666666666666667,0.9684692547595773,0.9666666666666668,0.9668962759476408,3.756550564175724e-05,10.444967900002666,532.83203125
31,0.0512253894181027,0.9809372517871326,0.9810309478833061,0.9809485835801626,0.9809474009130406,0.08492390000157886,0.9722222222222222,0.9731182795698925,0.9722222222222223,0.972302331746047,3.454915028125263e-05,9.322397300005832,529.16796875
32,0.05952912270786082,0.9793486894360603,0.979366416983977,0.979361281992861,0.9793379244121198,0.08286424295769798,0.9722222222222222,0.9731182795698925,0.9722222222222223,0.972302331746047,3.1593772365766105e-05,9.249993699995684,530.77734375
