epoch,train_loss,train_accuracy,train_macro_precision,train_macro_recall,train_macro_f1,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,learning_rate,epoch_time_seconds,process_rss_mb
13,0.13517441831653415,0.9515488482922955,0.9519161132144944,0.9515759094706464,0.9513564318027741,0.161540759437614,0.9388888888888889,0.9386849585959709,0.938888888888889,0.9386990213330862,8.644843137107056e-05,13.564383600001747,510.0
14,0.1085606265496507,0.9626687847498014,0.96269870770861,0.9626908179539759,0.9626586702991679,0.13964102135764228,0.9333333333333333,0.9330389144905274,0.9333333333333335,0.9329313485333836,8.422735529643442e-05,10.492483100002573,512.91015625
15,0.1096849459163531,0.9642573471008737,0.9644084916869557,0.9642667274246222,0.9642774508518333,0.14641469203763538,0.9222222222222223,0.9217816606929511,0.9222222222222222,0.9214044056024071,8.187119948743447e-05,9.169639600004302,511.6015625
16,0.08865900343724892,0.9690230341540905,0.9694310549477518,0.9690438216754007,0.969090104005729,0.1334515791800287,0.9444444444444444,0.9449436763952893,0.9444444444444445,0.9444256014069469,7.938926261462366e-05,9.492872900002112,513.91015625
17,0.10485908419864343,0.9642573471008737,0.9644669619229888,0.9642819169134959,0.96431678346956,0.11867695930931303,0.95,0.950678443420379,0.9500000000000001,0.9499796133238374,7.679133974894982e-05,9.264681200002087,508.83203125
18,0.08426218222445017,0.9729944400317713,0.9728475769085213,0.9730158730158731,0.972858438111826,0.11042282188104259,0.9611111111111111,0.9623655913978495,0.9611111111111112,0.9610808070467917,7.408768370508575e-05,9.521752400003606,513.48828125
19,0.0760188723031825,0.9737887212073074,0.9740135514297475,0.9738057264373055,0.9738320981105549,0.10720873268114196,0.9611111111111111,0.9618279569892474,0.9611111111111112,0.9611927642736009,7.128896457825361e-05,9.210366899998917,507.41796875
20,0.0817970900757148,0.9753772835583797,0.9753905165875518,0.975393028024607,0.9753441294012178,0.11572651006281376,0.9444444444444444,0.9451242120875046,0.9444444444444445,0.9445216263776975,6.840622763423389e-05,9.330461300000024,509.87109375
21,0.09700845773727577,0.9737887212073074,0.9737359614466651,0.9738095238095239,0.9737542810634735,0.09100072810219394,0.9722222222222222,0.9721975033988383,0.9722222222222223,0.9720308110277546,6.545084971874736e-05,9.292240599999786,508.7578125
22,0.09137861644723427,0.9682287529785544,0.9683896824883069,0.9682501708817498,0.9681839104372721,0.10535905290808943,0.9611111111111111,0.961251920122888,0.9611111111111112,0.9609101187111363,6.243449435824272e-05,9.151665299999877,513.33984375
23,0.06933483906309221,0.977760127084988,0.9778031751157372,0.9777739804055594,0.9777793933006755,0.09139599417232805,0.9777777777777777,0.9777654183660859,0.9777777777777779,0.977682072180544,5.9369065729286224e-05,9.591235699997924,508.671875
24,0.0793176485585068,0.9745830023828436,0.97465623038949,0.9745917824865193,0.9745910744416325,0.07467299217565192,0.9833333333333333,0.9835125448028674,0.9833333333333334,0.9833317896946684,5.626666167821521e-05,9.354245599999558,516.875
25,0.07064474333222656,0.9801429706115965,0.980252977850416,0.9801549327865118,0.9801521314491821,0.07625438494400846,0.9777777777777777,0.97831541218638,0.9777777777777779,0.9778657651816863,5.3139525976465657e-05,9.178278999999748,507.9609375
26,0.06783002829497252,0.982525814138205,0.9829668170948441,0.9825358851674642,0.9826100777413506,0.07181266299966309,0.9722222222222222,0.9727598566308244,0.9722222222222223,0.9722128007034735,4.999999999999998e-05,9.455300200002966,512.7109375
27,0.05040315780685098,0.9833200953137411,0.9833327907774175,0.9833333333333334,0.9833199249995621,0.07510185024390618,0.9666666666666667,0.9682459677419355,0.9666666666666668,0.9669215061284172,4.6860474023534314e-05,9.15386519999447,510.2109375
28,0.0518509536638347,0.9833200953137411,0.9833479448408359,0.9833333333333334,0.9833313083795767,0.06839937094805969,0.9777777777777777,0.97831541218638,0.9777777777777779,0.9778657651816863,4.3733338321784775e-05,9.583001999999397,506.5625
29,0.044212327093903846,0.988880063542494,0.9889029598678428,0.9888888888888889,0.9888810235413964,0.07804834994797906,0.9666666666666667,0.9682459677419355,0.9666666666666667,0.9669215061284172,4.063093427071375e-05,9.4805039999992,515.7109375
