epoch,train_loss,train_accuracy,train_macro_precision,train_macro_recall,train_macro_f1,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,learning_rate,epoch_time_seconds,process_rss_mb
11,0.17131972785763933,0.9412231930103256,0.9411088554651682,0.9412622465254046,0.941090886990597,0.2068768044312795,0.9166666666666666,0.92114990744023,0.9166666666666666,0.9171058716423329,9.045084971874735e-05,8.98071450000134,521.09765625
12,0.12113977155579377,0.9642573471008737,0.9643865951462024,0.9642743221690591,0.9641683972613525,0.18576301170719994,0.9166666666666666,0.92114990744023,0.9166666666666666,0.9171058716423329,8.852566213878945e-05,9.218382400002156,521.70703125
13,0.10222038330778041,0.971405877680699,0.971574630608425,0.9714247740563531,0.9713940342368449,0.1662416289250056,0.9222222222222223,0.9240388879661273,0.9222222222222222,0.9217397800094383,8.644843137107056e-05,8.834677999999258,527.59375
14,0.10883353409565234,0.9690230341540905,0.9691579317110995,0.9690324295587454,0.9690543970801061,0.15919210016727448,0.9222222222222223,0.9240807579517258,0.9222222222222224,0.9219604652085897,8.422735529643442e-05,8.944851600004768,523.140625
15,0.10442030755913949,0.9674344718030182,0.9677106426318436,0.9674489253436622,0.9674103118820655,0.14681733912891812,0.9388888888888889,0.9384536610343063,0.938888888888889,0.9384052509264493,8.187119948743447e-05,8.664706100003968,525.3671875
16,0.11409171561194943,0.9634630659253376,0.9635969046422606,0.9634920634920636,0.9634728253237174,0.12592401256163915,0.9555555555555556,0.9559964665324788,0.9555555555555556,0.955340969176369,7.938926261462366e-05,8.977857100006077,522.34765625
17,0.10833264578420837,0.9610802223987291,0.9613223418772344,0.9610997189944559,0.9611310582410768,0.11611998462014728,0.9611111111111111,0.9610740328760351,0.9611111111111112,0.9609166126393135,7.679133974894982e-05,8.808665500000643,521.42578125
18,0.07584378059370542,0.9785544082605242,0.9786181026740044,0.9785638338269917,0.9785726749464309,0.11731100446648068,0.9555555555555556,0.9559964665324787,0.9555555555555557,0.9553409691763691,7.408768370508575e-05,8.735057799996866,519.59765625
19,0.120414151640711,0.9586973788721207,0.9589078952650169,0.9587149692412851,0.9586302850743977,0.10534163581000434,0.9722222222222222,0.9730958781362008,0.9722222222222222,0.9722083191718652,7.128896457825361e-05,9.170406100005493,522.22265625
20,0.08979478893865186,0.9698173153296267,0.9699060445964341,0.9698374724690515,0.9698043205697525,0.09764284210072624,0.9666666666666667,0.9682347670250896,0.9666666666666667,0.9668112419246601,6.840622763423389e-05,9.094286100000318,516.9765625
21,0.07391707150589577,0.977760127084988,0.9777609030249875,0.9777663856611225,0.9777508590413921,0.12690960582759644,0.9666666666666667,0.9684692547595773,0.9666666666666668,0.9668962759476408,6.545084971874736e-05,9.216704200000095,525.41796875
22,0.06374043666530546,0.982525814138205,0.9827687697033713,0.9825396825396826,0.9825203616173624,0.09161042273044587,0.9611111111111111,0.9623319892473119,0.9611111111111112,0.9610764748995706,6.243449435824272e-05,8.754875899998297,518.2734375
23,0.06602838049576905,0.9753772835583797,0.97538030352082,0.9753892306523886,0.9753699918329501,0.08345034685399798,0.9666666666666667,0.9672043010752689,0.9666666666666668,0.966657245147918,5.9369065729286224e-05,8.894594999997935,529.4453125
24,0.06012935660863806,0.9833200953137411,0.9833321469989791,0.9833333333333334,0.9833141801932773,0.07345506052176158,0.9777777777777777,0.97831541218638,0.9777777777777779,0.9778657651816863,5.626666167821521e-05,9.074154300004011,520.828125
25,0.058369769237645565,0.982525814138205,0.982516826318273,0.9825358851674642,0.9825245067420925,0.08137616117795309,0.9722222222222222,0.9731182795698925,0.9722222222222223,0.972302331746047,5.3139525976465657e-05,8.788332600001013,524.29296875
26,0.054652389822449354,0.9857029388403494,0.9858257188962777,0.9857104883420673,0.9856976279543739,0.08043720324834187,0.9777777777777777,0.9779569892473119,0.9777777777777779,0.9777762341391129,4.999999999999998e-05,9.159217799999169,523.22265625
27,0.04398894178621157,0.9928514694201748,0.9928757342832455,0.9928571428571429,0.9928570663058949,0.07909432119793362,0.9833333333333333,0.9838709677419355,0.9833333333333334,0.9834213207372419,4.6860474023534314e-05,9.315908399999898,524.1015625
28,0.046812399097432025,0.988880063542494,0.9889958334878776,0.9888850915166705,0.9888938661108454,0.07148775193426345,0.9777777777777777,0.978494623655914,0.9777777777777779,0.9779568398629248,4.3733338321784775e-05,9.065498399999342,518.03125
29,0.05626523578162227,0.9785544082605242,0.9787034946438875,0.9785676311992102,0.9785941478642569,0.07200814419322543,0.9833333333333333,0.9838709677419355,0.9833333333333334,0.9834213207372419,4.063093427071375e-05,8.941751999998814,517.63671875
30,0.05922734972926905,0.9817315329626688,0.9818411797208316,0.9817460317460318,0.9817429669891938,0.06802243805593915,0.9833333333333333,0.9838709677419355,0.9833333333333334,0.9834213207372419,3.756550564175724e-05,9.01198850000219,523.36328125
31,0.048331609905665596,0.9857029388403494,0.9857437303255838,0.9857142857142858,0.9857121618379363,0.07372199445962906,0.9777777777777777,0.9789986559139785,0.9777777777777779,0.9779430861969548,3.454915028125263e-05,9.090220199999749,522.08984375
32,0.03356050662888692,0.9904686258935663,0.9904907700938271,0.9904761904761905,0.990474165972056,0.0717975785334905,0.9722222222222222,0.973251529477197,0.9722222222222223,0.9723907776054879,3.1593772365766105e-05,9.052660100001958,524.06640625
